,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
low,-0.036925495,0.0738818,0.017048901,0.013002637,0.003549213,-0.079390556,0.03290325,0.07811605,-0.038735647,-0.014812847,-0.0075006555,-0.08066639,0.013683473,0.013425085,0.00471421,-0.052148093,0.048039187,-0.058711,0.017473835,-0.12528078,0.0006010175,0.057846792,0.03893719,-0.027486254,-0.03104829,-0.016531942,-0.08213593,-0.043745,-0.06521248,0.011674982,0.075161494,0.048614036,0.0005106539,-0.029534845,-0.030857699,0.06410405,-0.006388688,-0.06068703,-0.04564617,-0.107817166,-0.0034872587,-0.015576742,-0.034711674,-0.009967433,0.04972159,-0.011096051,-0.017615471,-0.03126248,0.019098585,0.033190344,0.015360651,-0.07045132,-0.034817018,0.009196323,-0.045696247,0.017756687,0.041212954,-0.015664702,-0.072935045,-0.014389855,0.013997648,-0.0061406977,-0.026276562,-0.006625396,-0.04879215,0.025880285,9.268959e-05,0.0002595169,-0.07014424,0.059191614,-0.023139756,0.0048322286,0.06585378,0.012382686,0.009081564,0.0024404223,0.011734723,-0.041268993,-0.052973814,0.04715133,-0.040132757,-0.052071285,-0.052636158,0.06655978,-0.018570006,0.03292721,-0.02243854,0.07114333,0.058084127,0.028213909,0.06908188,0.012016882,-0.01473851,0.04532461,0.09422201,0.056825206,0.004280878,-0.05654082,0.020054841,0.0031262327
dem,-0.056945622,0.14266343,0.06947444,-0.024140835,-1.918816e-05,-0.18567432,0.09859451,0.14205378,-0.08388876,-0.047199316,-0.026559344,-0.17392293,0.03352286,0.022322444,-0.024232486,-0.11977528,0.074501,-0.10560856,0.047124304,-0.26136386,0.024603358,0.12854531,0.10546702,-0.083526105,-0.054167863,-0.02373788,-0.1483003,-0.09301521,-0.12516099,0.028714236,0.12907305,0.14699908,0.018662501,-0.029712625,-0.09607955,0.1489239,-0.04566092,-0.1392232,-0.12917577,-0.22669965,0.028487347,-0.0765184,-0.04478047,-0.021195067,0.09876962,-0.061638538,-0.07228664,-0.117746055,0.010397847,0.05406357,0.048367135,-0.13146149,-0.10818838,0.00470468,-0.12492586,0.019399034,0.09981678,-0.042321872,-0.15164047,-0.044801053,0.057033025,-0.03311272,-0.03213308,-0.05620029,-0.1220604,0.08814612,0.036098193,0.0020819504,-0.1550466,0.12916169,-0.11105043,0.027140886,0.1186902,0.027913816,0.06551046,0.004061729,0.04596925,-0.08530918,-0.13752447,0.14553416,-0.068639286,-0.13907273,-0.12782761,0.16698395,-0.020594273,0.06505541,-0.028650202,0.16065562,0.109062165,0.037641175,0.11720693,0.038351607,-0.027515596,0.076854534,0.21476367,0.12381748,0.029242722,-0.1333956,0.046896257,0.020688457
part,-0.071578644,0.22063427,0.10516632,-0.005069636,-0.011544792,-0.27142254,0.11158826,0.19100584,-0.10322156,-0.08729106,-0.025094248,-0.21541071,0.05168059,0.07909187,0.0021583717,-0.15779437,0.11537124,-0.11963168,0.02835607,-0.37200144,0.04071128,0.1517463,0.11340685,-0.09140681,-0.10575108,-0.011462135,-0.21241184,-0.096457034,-0.16531618,0.04992424,0.1834321,0.17892773,0.042357937,-0.043538608,-0.12484176,0.18792902,-0.023768371,-0.15179443,-0.18252751,-0.29553246,0.027322736,-0.07231145,-0.06809301,-0.039386086,0.12731144,-0.07003314,-0.06063989,-0.11200922,0.03373822,0.09131283,0.04320805,-0.2044626,-0.15820135,-0.019221146,-0.14879191,0.07466142,0.1034204,-0.055776305,-0.2050222,-0.06302478,0.0931021,-0.018939901,-0.034405265,-0.04987403,-0.16612138,0.07432959,0.05112534,0.025256503,-0.21899699,0.21014433,-0.12025572,-0.0071501993,0.1655457,0.050170507,0.059753858,0.05653153,0.031664107,-0.117335156,-0.19753985,0.16029099,-0.06738097,-0.17125903,-0.14423127,0.2605381,-0.05510412,0.10227567,-0.06840139,0.19575281,0.15165375,0.048048284,0.19993807,0.020518847,-0.034322623,0.11350343,0.25086388,0.1552098,0.0038179008,-0.17815316,0.041965708,0.03175446
pri,-0.035250988,0.08963085,0.039598297,-0.0072230175,-0.0166332,-0.1203111,0.050549258,0.10179769,-0.031656317,-0.038899306,-0.012754341,-0.09122445,-0.0036969695,0.025260124,0.000517318,-0.07090871,0.043320823,-0.06995269,0.005363963,-0.14975476,0.016523968,0.075493,0.06066955,-0.05309972,-0.04271766,-0.0028622425,-0.10408496,-0.066184334,-0.056863658,0.020332783,0.06645543,0.09178082,0.003757006,-0.019435499,-0.046951298,0.081073835,-0.029064797,-0.087688684,-0.08877615,-0.12501065,0.007801035,-0.034819193,-0.023107635,-0.019291028,0.076706424,-0.019637855,-0.03669709,-0.04936626,0.023212533,0.04131244,0.037741605,-0.09294552,-0.059270617,-0.005074587,-0.07842424,0.014654067,0.055669155,-0.03877006,-0.07951646,-0.023895998,0.038634717,-0.0210909,-0.009213176,-0.036124032,-0.06317242,0.040394735,0.02520214,0.01849597,-0.096824385,0.09609818,-0.04476977,-0.015171674,0.06357058,0.015254179,0.015311227,0.02794345,0.02902257,-0.047520112,-0.072462596,0.075556144,-0.03731724,-0.06480397,-0.07312306,0.09462849,-0.0003813682,0.036614664,-0.017356982,0.09821603,0.05829844,0.036183454,0.08968506,0.0055750795,-0.025431989,0.022021575,0.12960437,0.07591415,0.0076099676,-0.081423126,0.006522215,0.010066302
georgia,-0.0058087544,0.023503684,0.004448137,0.0023332422,-0.016521683,-0.055978898,0.029059067,0.04845338,-0.026248824,-0.005001654,0.010411281,-0.03226353,0.001452133,0.022971636,-0.012891544,-0.03164518,0.022227159,-0.033745572,-0.0076669324,-0.05966647,0.013621689,0.023326075,0.012277812,-0.008755794,-0.016570048,-0.014367052,-0.027350642,-0.02420754,-0.021978041,0.01633383,0.043259803,0.040718716,0.017555786,-0.02024827,-0.017042527,0.033433974,-0.0019848135,-0.01681217,-0.023221653,-0.063227825,0.018302541,-0.017438607,-0.010317968,0.0014711214,0.016615795,-0.012476765,-0.009896588,-0.009669063,0.015271843,0.008863537,-0.0035122354,-0.040834524,-0.010378973,-0.015618979,-0.0177677,0.011202531,0.021008762,0.0038661417,-0.018300813,0.0027183478,0.025470432,-0.018862775,0.00365926,-0.022057448,-0.0429301,0.004174849,0.011955507,0.014942708,-0.04894132,0.03062401,-0.022000553,-0.005981512,0.026927482,0.014898754,0.017345425,0.003201336,0.0016139973,-0.021476816,-0.037682857,0.03625323,-0.0021472012,-0.017350871,-0.035504546,0.03397354,-0.018012268,0.009777125,-0.007982446,0.026727451,0.028054489,0.021858202,0.03785053,0.0073401113,0.0074800025,0.024628282,0.047876388,0.015745193,0.0015738725,-0.023220522,0.01853528,0.0024387473
gibraltar,0.0028447204,0.038352344,0.022530103,-0.0074993772,0.0029278032,-0.04185019,0.0070267674,0.040271875,-0.025782041,-0.023202782,0.0011820704,-0.022798838,0.0020365498,0.017881572,0.004028764,-0.01954184,0.009673947,-0.013599364,-0.006554878,-0.06419397,0.010178005,0.017364694,0.02640939,-0.019211961,-0.016619662,-0.014070856,-0.043076366,-0.023075528,-0.012549141,0.018743254,0.014592541,0.018287426,0.009138042,-0.020375267,-0.010428433,0.04238274,-0.018105919,-0.014404889,-0.017481394,-0.05015793,0.00684077,-0.023624156,-0.0021738978,0.0065716146,0.027439995,-0.026674598,-0.005264891,-0.023812676,0.004332429,0.018693762,0.00963943,-0.025528202,-0.029193746,0.005889979,-0.033468172,0.009987141,0.029209508,-0.0042138803,-0.020476308,-0.013413957,0.017100079,0.0044415398,-0.009757543,-0.0010871075,-0.04233946,0.027420953,0.013886714,0.010750319,-0.030617388,0.03914711,-0.020982958,-0.00918213,0.023089176,0.008598174,0.006338933,-0.005297613,-0.002183593,-0.0049735657,-0.01675221,0.036760695,-0.020386042,-0.024313023,-0.035075396,0.0482047,-0.0048656864,0.027532186,-0.019871017,0.029459542,0.029901171,0.013307512,0.020300541,-0.0045555714,-0.00015243498,-0.00020758252,0.052917212,0.029896451,-0.0016168855,-0.037546918,-0.00436372,0.0028228406
gambia,-0.004816119,0.037329238,0.006117438,0.011961751,-0.016890617,-0.03783432,0.031460185,0.039297495,-0.029668229,-0.0071037025,-0.0130581055,-0.046651997,0.019658303,-0.003940773,-0.012454075,-0.03631034,0.026647747,-0.019264583,-0.0007727475,-0.06959655,0.0153576005,0.044458453,0.03409324,-0.014669374,-0.011572092,-0.00011496805,-0.035562456,-0.013643548,-0.026035849,0.011177031,0.027385771,0.021975616,0.019453848,-0.016898662,-0.016122991,0.036117256,-0.00829416,-0.03902116,-0.026612721,-0.058660127,-0.0066223694,-0.019271823,-0.0039699874,0.0031294355,0.024849817,-0.0042195953,-0.024778755,-0.027120765,-0.00083758263,0.005245108,0.020145312,-0.04970971,-0.035215657,-0.016525138,-0.018808061,0.0068201837,0.022082075,-0.019881343,-0.037938215,-0.009677842,0.011531094,-0.015869081,-0.016292054,-0.00628267,-0.046851,0.01792284,0.00511782,0.017480679,-0.042456485,0.04501897,-0.030989304,-0.009778805,0.037116632,0.008330139,0.005100046,0.005710169,0.020544654,-0.032554775,-0.03935128,0.032615017,-0.015484697,-0.017117571,-0.029384745,0.033748154,-0.014857817,0.004855886,-0.024014413,0.028549,0.018605128,0.0073723523,0.033341866,-0.00012356877,-0.0005714012,0.021695424,0.0631333,0.019454675,0.010918528,-0.023513827,0.0037818663,-0.0036333548
gib,-0.019223941,0.0309155,0.027167449,0.012050935,0.007413149,-0.06200088,0.03155501,0.048054248,-0.009924094,-0.029770734,-0.0028704759,-0.052304544,-0.005284978,0.013354127,0.0120855095,-0.022249829,0.012317223,-0.020387042,0.003950667,-0.054711953,-0.007941794,0.04730354,0.0123997,-0.026543181,-0.017855456,-0.0038653305,-0.053005144,-0.023141233,-0.032351945,0.004772639,0.04299215,0.039403226,0.018296216,0.0009908188,-0.03277805,0.045917038,0.0009004233,-0.025739344,-0.025589434,-0.06398914,0.012854742,-0.016487313,-0.01251282,-0.015430996,0.030630039,-0.00813971,-0.029294657,-0.01150646,0.013819189,0.012906409,0.0048980042,-0.03840104,-0.016966572,0.0053016795,-0.04314656,0.02395567,0.023359645,-0.0249943,-0.024443408,-0.0023229546,0.021266028,0.0060052024,-0.020148808,-0.020619486,-0.03776353,0.011701663,0.0075782007,0.0027539562,-0.055833433,0.040882837,-0.016808482,-0.0013038649,0.038440056,0.011055869,0.022052966,0.0056011593,0.020387968,-0.022366831,-0.03242417,0.029642662,-0.008528093,-0.029233431,-0.026640056,0.060617104,-0.015643409,0.034421094,-0.011676912,0.037344985,0.02311055,-0.0038810903,0.032954052,0.010510968,0.005013757,0.030231277,0.04153444,0.042612445,-0.009193809,-0.031203602,0.020530839,0.0045983256
gha,-0.024398742,0.021046815,0.01745851,-0.0014770658,-0.017646294,-0.038333237,0.02173187,0.041236464,-0.00915574,-0.008696793,-0.016230252,-0.026235087,0.012353072,-0.0011911236,-0.0056775054,-0.025116872,0.018673446,-0.022684371,6.802648e-05,-0.05897638,0.009855738,0.026556995,0.0169388,-0.010908524,-0.022694081,-0.012786251,-0.021426162,-0.031628143,-0.02777775,0.008795962,0.018528946,0.0289421,0.015371448,-0.009383452,-0.006051709,0.03342949,-0.01229791,-0.031336743,-0.028076978,-0.037273385,0.012261815,-0.0063428213,-0.018539095,-0.013512077,0.030990317,-0.009541579,-0.004865594,-0.017570892,0.018790873,-0.00246933,0.021759642,-0.04477154,-0.024122758,0.0069341487,-0.041840132,0.01629493,0.009476743,-0.021121193,-0.027434612,-0.0060780807,0.008664308,0.006361867,-0.01617713,-0.0082991365,-0.016838457,0.018285293,-0.0012497035,0.01010459,-0.044379167,0.033709135,-0.012980128,0.011184006,0.036937673,-0.0011613538,0.023431059,-0.0016668128,0.017060041,-0.026718568,-0.041210163,0.027866019,-0.025206314,-0.030722635,-0.023527388,0.0385051,-0.017781902,0.007527066,-0.022255117,0.03296874,0.03305543,0.008593914,0.04367642,-0.00043538876,0.007951613,0.022594994,0.05651621,0.023179067,0.003986642,-0.0286324,-0.005646944,0.019564852
gin,-0.008161993,0.021083033,0.009336123,0.0010604025,0.0011074996,-0.02814121,0.00916666,0.019114818,-0.017893374,-0.01079524,-0.0057772133,-0.021821428,0.006914608,0.0062396876,0.0041841734,-0.018733136,0.0002933907,-0.0049118684,0.009873521,-0.02083755,0.007849394,0.0038866044,0.01579137,-0.0135006625,-0.015439948,0.00857018,-0.016066674,-0.019056734,-0.013198529,0.011574398,0.0075919945,0.018182676,0.0010459566,0.0004505574,-0.005155745,0.0050861365,-0.0067941668,-0.0016353019,-0.011802473,-0.027588662,0.0069792047,0.0028725557,0.0054237917,0.00070867385,-0.0001345267,-0.008732852,-5.0508224e-05,-0.0126188025,0.014395342,-0.005697967,-0.0070301597,-0.018512376,-0.002618091,-0.008979065,-0.0018049219,-0.007979963,0.01048731,0.0005661246,-0.014319364,0.00888908,0.011336715,-0.0029277878,0.000734,0.0036213505,-0.008797733,0.016979178,0.0038681976,-0.0075141024,-0.02099195,0.012243088,-0.015806934,0.00087888906,0.020109922,-0.0031927994,0.010084466,0.009305094,0.0033040342,-0.004823255,-0.007018769,0.005081095,-0.0018058852,-0.00029614125,-0.013084278,0.007475702,-0.011592205,-0.0013598895,-0.0008749436,0.021779558,0.020178204,0.0029005606,0.015989428,0.0080462005,-0.013131257,-0.0034144477,0.024642901,0.0013914123,-0.0014042087,-0.019326732,0.011168173,-0.0002829911
gbr,-0.0032289813,0.05418056,0.0190032,-0.0052198456,-0.0014729731,-0.07425553,0.043858517,0.06779934,-0.016479135,-0.034125637,-0.012515947,-0.059014086,0.009225857,0.0030771047,0.003640424,-0.03487932,0.022018576,-0.02902597,0.02042981,-0.091443375,0.01831284,0.042578433,0.017779402,-0.021134302,-0.038197458,0.00620282,-0.06580865,-0.031739414,-0.044372667,0.016942594,0.05152741,0.034680236,0.004903503,-0.012076441,-0.023014938,0.055566393,-0.008998151,-0.0439433,-0.05130201,-0.06464576,0.00010902504,-0.0198624,-0.01931829,-0.016912393,0.043649364,-0.022814346,-0.03104735,-0.043902565,0.01278684,0.0045506423,0.016479224,-0.043557048,-0.027740464,-0.009962275,-0.03500628,0.004051066,0.045503356,-0.017400844,-0.04989974,-0.0045646797,0.018179443,-0.014798467,-0.0116785355,-0.023388378,-0.04636926,0.016232567,0.018230738,-0.006208732,-0.065323904,0.033009652,-0.04106285,0.0012511836,0.030591937,0.0041298643,0.024432486,0.010933795,0.0166595,-0.01304271,-0.06323373,0.05400804,-0.03532812,-0.030505741,-0.027621143,0.07272347,-0.018963365,0.030988723,-0.025685174,0.051533103,0.03221644,-0.00053251925,0.054555304,0.015083779,-0.010574645,0.0152932955,0.078147046,0.03250924,-0.0078092613,-0.05156496,0.007198727,0.021360973
fsm,-0.032350678,0.06467888,0.03165815,-0.004445854,-0.012702714,-0.07737843,0.039413694,0.053959623,-0.030189512,-0.0389144,0.0020972376,-0.07128125,-0.00047659094,0.017778413,-0.000117283584,-0.04334213,0.028713385,-0.028197097,0.016409181,-0.08994477,0.0011211776,0.035826884,0.016134048,-0.011733388,-0.026810931,-0.0069279606,-0.05411269,-0.021123324,-0.036221813,0.009923314,0.04008591,0.049397156,0.001575651,-0.006474315,-0.023164744,0.04506622,0.0006460527,-0.055420656,-0.037932813,-0.08341605,0.008071993,-0.027858272,-0.0097229015,-0.00029952792,0.035207868,-0.026305482,-0.031207861,-0.026543481,0.020804387,0.02779197,0.010369759,-0.06661483,-0.029706795,-0.013064019,-0.045290876,0.025521785,0.030507894,-0.015442546,-0.05834825,-0.020238275,0.017450139,-0.0057167183,-0.019401405,-0.018456018,-0.05028088,0.033780903,0.013667529,0.017602623,-0.054393947,0.05116373,-0.03484078,0.006519664,0.049367383,0.0010056858,0.027464334,0.023825176,0.02121833,-0.035400268,-0.049912766,0.048185203,-0.018613713,-0.045240123,-0.041790124,0.07335284,0.0026690597,0.026452472,-0.024207449,0.0513327,0.033487856,0.015594946,0.055975758,0.003644909,-0.01622763,0.024025893,0.07889739,0.04842004,0.014614527,-0.05847644,0.023529511,0.012919962
ghana,-0.01215846,0.045806825,0.008122172,0.007345895,0.008911043,-0.041021407,0.027406357,0.04411571,-0.018659886,-0.028628647,-0.0021015375,-0.036379002,-0.0032230555,0.011275783,0.004985773,-0.038418874,0.023944952,-0.010060085,-0.0039561577,-0.058861446,-0.009582849,0.019758882,0.030589428,-0.02591211,-0.019410528,-0.013234257,-0.049546912,-0.030109052,-0.02793919,0.015118774,0.019212347,0.020445501,0.0006833947,-0.01076363,-0.029003754,0.029714432,-0.0012047696,-0.025359772,-0.020538216,-0.04584721,0.003735032,-0.011113855,0.0024392942,-0.0032035988,0.028981445,-0.014666937,-0.027634146,-0.0147725325,0.017076679,0.012151326,0.021458458,-0.043221805,-0.016971285,-0.0127732875,-0.043728195,0.01271245,0.028442334,-0.0032595845,-0.04651533,-0.0024155003,0.0188595,-0.00071273383,-0.0074553317,-0.0030119116,-0.022207994,0.0027630685,-0.0051275752,0.015391521,-0.041569117,0.021200534,-0.024172217,0.0032085357,0.039847866,0.004007962,0.009545397,-0.0014953256,-0.002392081,-0.01571717,-0.033251453,0.02013475,-0.012520719,-0.041583907,-0.029029202,0.05065148,-0.004868396,0.028311841,-0.0035690668,0.036499504,0.034670245,0.018129168,0.046738084,0.018002242,0.0025928176,0.022081437,0.058434457,0.023709683,-0.0034103298,-0.02061455,0.011039354,-0.00047389022
gabon,-0.012723958,0.029093472,0.029317968,0.0044419644,0.0023118758,-0.036601912,0.033128038,0.02926125,-0.024191275,-0.021038454,-0.007401552,-0.05245604,0.0048455074,-0.0020451162,0.009406839,-0.031854015,0.01319517,-0.03417325,0.0028238976,-0.07601735,0.004721442,0.037736177,0.015194149,-0.0041806484,-0.021238212,-0.0119692385,-0.040188547,-0.024960985,-0.03544096,-0.003057498,0.02459037,0.027803134,0.01203766,-0.017706977,-0.027811395,0.0357295,-0.0065539996,-0.024241747,-0.03311907,-0.044021778,0.017407844,-0.025383228,-0.0052093817,0.0019669426,0.024075903,-0.0043185065,-0.022226036,-0.028212754,-0.0005717531,0.025545886,-0.0051780357,-0.038828004,-0.023820069,-0.00796821,-0.018676797,0.0009078894,0.009414853,0.0019894196,-0.04512328,0.0035223332,0.006948067,0.0014982761,-0.006963092,-0.015135285,-0.04214043,0.0062909024,0.018714566,0.013996036,-0.03964707,0.044434223,-0.012879909,0.005046212,0.030543601,-0.006225837,0.024010029,-0.0054152845,0.0028007007,-0.01615477,-0.025872283,0.01840268,-0.013417936,-0.019010777,-0.036634844,0.055696283,-0.01232782,0.0321161,-0.021651212,0.044445604,0.04073081,-0.0025434413,0.033224203,-0.0053295675,0.007803819,0.029265467,0.038355302,0.026015336,0.00083938666,-0.042946316,0.008340481,-0.0058346214
geo,-0.011666298,0.030203,0.024526434,0.00969316,-0.008286614,-0.0544991,0.0108744325,0.046310626,-0.013424656,-0.003896452,0.0010457141,-0.04607342,0.013385966,0.020978931,0.009052541,-0.01922883,0.010586073,-0.033020996,0.018157134,-0.0788315,0.0079995915,0.044634562,0.015375181,-0.00714681,-0.031992458,0.0067040995,-0.032178752,-0.018243305,-0.040615026,0.02480042,0.045788098,0.031518124,0.011887413,-0.00059251575,-0.02491387,0.045490496,-0.011524513,-0.03282087,-0.032302644,-0.061243102,0.003298079,-0.027915824,-0.0066999565,0.00651452,0.033115238,-0.005312065,-0.021126578,-0.01702919,0.00011685063,0.004906906,0.02272835,-0.029393261,-0.03279149,-0.0109110745,-0.024704149,0.014146198,0.033422057,-0.020801421,-0.038430825,-0.010110239,0.01555956,-0.0041155117,-0.016804604,-0.005068358,-0.038140744,0.02953909,0.009365221,0.016834171,-0.04566029,0.045905504,-0.03293383,-0.012619058,0.03095043,0.0039633713,0.025228174,0.015897676,0.000550356,-0.010569215,-0.03411473,0.021734644,-0.009729475,-0.03412028,-0.039906003,0.05806153,0.0043871254,0.03144759,-0.012212615,0.049468864,0.03589262,6.125403e-05,0.049067535,0.0009319614,-0.018654842,0.031083327,0.04546594,0.039199103,-0.006154186,-0.022518037,0.0011123337,0.012820539
gab,0.0018983107,0.04102921,0.012958129,-0.0062295473,-0.01843183,-0.038765263,0.030740757,0.029252334,-0.0076483497,-0.0047355876,-0.01619551,-0.034200303,-0.005363388,0.0008377273,-6.464241e-05,-0.0359289,0.015485849,-0.031695947,-0.0009993205,-0.07129944,0.016708404,0.04237846,0.019392261,-0.019822685,-0.008831949,0.0011185071,-0.0498183,-0.028192606,-0.023710119,0.021449331,0.03491817,0.042740766,0.015229779,-0.0077571077,-0.0069926954,0.047297485,0.006737167,-0.018293746,-0.04149903,-0.04420847,-0.0052547515,-0.024013197,-0.02303346,-0.00026535313,0.024431057,-0.022144912,-0.0052970177,-0.008061134,0.014835027,0.022113362,0.001181834,-0.04429986,-0.01531144,-0.004386525,-0.040389143,0.015910612,0.016075782,-0.018690309,-0.027571717,0.0010820974,0.021998312,-0.0049706562,0.00576372,-0.0049066353,-0.020837842,0.014106886,0.010995328,0.012225786,-0.05415227,0.041167665,-0.01672993,0.0095873475,0.025699003,0.001952979,0.003186703,0.0032343797,0.0029849773,-0.024626419,-0.031728465,0.040418636,-0.007722073,-0.037726462,-0.03369263,0.03747039,0.0009709685,0.0051166764,-0.0041978746,0.039876632,0.021864925,0.021560125,0.04488002,0.0063247327,0.0017328166,0.0019010729,0.035577342,0.019967524,0.015614102,-0.02742597,0.016098255,-0.0036142948
kingdom,-0.010030369,0.05722154,0.02335988,-0.0066324747,0.0045424635,-0.084423795,0.04377039,0.06756845,-0.026876539,-0.0315937,-0.016360443,-0.06867126,0.0041881204,0.015289008,-0.011004864,-0.047541536,0.017170902,-0.03721114,0.012131165,-0.109091,0.012086621,0.05936159,0.035449814,-0.0192107,-0.03668983,-0.0068433373,-0.05623595,-0.028318543,-0.030927192,0.015012761,0.058999777,0.053423245,0.013970193,-0.0031492496,-0.036429454,0.046639543,-0.00013743414,-0.035450753,-0.039372504,-0.07950821,0.019276176,-0.021154074,-0.016303202,0.0067024794,0.045395162,-0.017250776,-0.0197456,-0.047835264,0.008590101,0.020114666,0.006196345,-0.04146502,-0.023852412,-0.015576482,-0.053923093,0.009716429,0.03588578,-0.019513251,-0.05428854,-0.012909385,0.026625771,0.002894165,-0.017802522,-0.02651539,-0.04611398,0.015875591,0.023064503,0.009669697,-0.07443546,0.035673484,-0.04352861,0.0055173505,0.045569066,0.014140607,0.020948593,0.017238518,0.019281384,-0.027070357,-0.06358581,0.048827063,-0.020971991,-0.043660298,-0.041672423,0.063426,0.0013392477,0.025554452,-0.004530287,0.050313033,0.027459856,0.0048316745,0.04728715,0.011700378,-0.0008057516,0.027394112,0.08876095,0.039210796,0.011579394,-0.047774408,0.008909642,0.019195328
fji,-0.010883876,0.04906066,0.0045275777,-0.013365281,-0.0044086203,-0.049903437,0.018348593,0.036785733,-0.024290867,-0.02741722,0.008116353,-0.045206603,0.002479565,0.0073236413,-0.0034970734,-0.039903607,0.018380735,-0.023240345,0.01981418,-0.07547953,-0.0043874546,0.028538926,0.023512926,-0.023989143,-0.026111951,-0.014058459,-0.029453512,-0.032533012,-0.032993585,0.011159951,0.0329038,0.017674873,0.01927585,-0.010909533,-0.020695364,0.02459297,-0.015642427,-0.024338504,-0.023603009,-0.047486834,0.013743948,-0.02694395,-0.014410578,-0.009636374,0.022286246,-0.0077200388,-0.01326927,-0.031012518,0.013121584,0.02089253,-0.00015968573,-0.030488497,-0.029584834,0.012244269,-0.025576765,0.015077363,0.021752603,-0.02448114,-0.021225467,-0.011941663,0.024148755,0.0002853061,-0.02031215,-0.012556378,-0.027801406,0.011804376,0.0204694,-0.0023559998,-0.051537063,0.04099848,-0.024187615,-0.009734947,0.03222579,0.014977629,0.005082776,0.0010423672,-0.002736744,-0.016921895,-0.041423354,0.043344285,-0.014085216,-0.024929468,-0.030187985,0.052817646,-0.0071314764,0.0059413495,-0.023842841,0.036852676,0.038465876,0.013217372,0.025758978,-0.0030982501,-0.018945402,0.022580473,0.03559038,0.030706229,0.0064625447,-0.03512692,-0.0069082975,0.014953881
fed,-0.035188433,0.06984502,0.023538277,0.010614256,-0.011382071,-0.11484684,0.047344983,0.083388396,-0.0496891,-0.049752172,-0.00936403,-0.097422935,0.012517478,0.023863662,0.0063456693,-0.05727668,0.04451226,-0.040024772,0.012430864,-0.12779765,0.0073779314,0.0637119,0.026964827,-0.029145408,-0.032591708,-4.1672254e-05,-0.09486057,-0.04659342,-0.06855708,0.032354906,0.061169777,0.0777326,0.005168419,-0.027470583,-0.052434433,0.07993831,-0.022696335,-0.07152596,-0.07182051,-0.11631684,0.0026309476,-0.032671086,-0.011767384,-0.012829273,0.04588714,-0.026686937,-0.022732306,-0.04984472,0.014319974,0.033257328,0.027306968,-0.09017894,-0.039133646,-0.020954806,-0.07936062,0.017737031,0.050658137,-0.022524513,-0.07001317,-0.009118715,0.038420226,-0.013329589,-0.023701511,-0.03323312,-0.067722514,0.050325517,0.008879194,0.020664021,-0.075897,0.071190104,-0.050819345,-0.012273039,0.05278554,0.0071466863,0.036387984,0.01050304,0.011862369,-0.030843388,-0.07013934,0.05626016,-0.038191523,-0.05681297,-0.046670873,0.09223086,-0.008832464,0.043556154,-0.024428472,0.075921476,0.063965,0.007164586,0.08465345,-0.0028126359,-0.012787199,0.044017993,0.09733065,0.06730688,0.019152638,-0.08687374,0.016233696,0.012823035
micronesia,-0.0356708,0.06254941,0.03473328,0.01033623,-0.015590027,-0.084783055,0.031094335,0.061525404,-0.027883861,-0.04297897,-0.0030396925,-0.07709979,0.00823249,0.022714384,-0.0085331425,-0.04567706,0.030088868,-0.04404202,0.012030376,-0.10323765,-0.0039612255,0.042854607,0.02734316,-0.014298746,-0.027342902,0.008487674,-0.07464044,-0.02418815,-0.05318812,0.011036155,0.04197467,0.05520203,0.007577497,-0.0042723278,-0.032728072,0.059461668,-0.0019139069,-0.06237873,-0.049822737,-0.09189575,-0.001047531,-0.023849893,-0.011261661,-0.0096243955,0.03882816,-0.03193565,-0.029037178,-0.031805173,0.026740331,0.029214991,0.011652538,-0.057015672,-0.042671457,-0.012080245,-0.056826785,0.0132126305,0.04194164,-0.028187627,-0.06775773,-0.020058284,0.032457013,-0.0045091594,-0.0073611015,-0.008597496,-0.059434693,0.023987155,0.023606148,0.017885284,-0.05951017,0.07029226,-0.022735948,-0.0047385623,0.0478846,0.016831832,0.0342854,0.027778435,0.0054165563,-0.036259312,-0.047753874,0.05318177,-0.025485352,-0.040333323,-0.03398408,0.06593265,-0.007773852,0.021055266,-0.012004036,0.064315125,0.040615816,0.015747443,0.06745246,0.017549504,-0.0016102614,0.031873316,0.083416805,0.054744624,0.01150178,-0.058884818,0.005143611,0.016687715
