,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sarajevo,-0.0071393233,-0.009315095,-0.0038597456,0.009421077,-0.0038490067,-0.008610672,0.0018398553,-0.00985024,-0.00029221424,-0.0065627983,-0.00021287185,0.006319608,-0.0057086227,0.0052665113,-0.00139673,-0.008373997,0.0051653194,0.004844406,-0.0048122704,-0.0052928757,0.0030029025,0.0062637143,-0.006328657,-0.006329307,-0.0044376734,-0.0037485133,-0.0021567466,-0.008762327,-0.0032404782,0.009052957,0.008454192,-0.008385146,-0.0055899587,0.0038658057,-0.007294791,0.0053650155,-0.009884855,-0.0012826996,0.0017607814,0.0046234373,-1.7799051e-05,0.004342363,0.004473943,0.0043232134,-0.009342487,-0.0029890074,0.006130941,-0.0015052777,0.0058482457,-0.0060614552,0.005248705,-0.0044982014,-0.0001715336,-0.0044541075,-0.0059370734,-0.006624283,0.0003453081,0.004230502,-0.0007579849,-0.00067095103,-0.0058298,0.009190158,-0.0061283265,-3.1259588e-06,0.009430863,0.005868327,0.0028215344,0.0038689866,-0.0007586016,-0.0027538463,-0.0032992354,-0.0026508658,0.0026270081,-0.009532518,0.0053563872,0.002191085,-0.0039749257,-0.0016620366,-0.0014918976,-0.0069159507,-0.006555355,-0.008715939,-0.007976409,0.008870773,0.008347487,-0.008116224,-0.007652969,-0.0065128007,-0.005461269,0.009833682,0.0014357751,0.00927093,-0.007962076,0.008617048,-0.006179034,-0.0013802493,-0.0053659515,-0.0043608528,0.009252317,-0.0051852413
barbado,0.007878936,0.009727115,0.00036921597,0.0014636816,0.0031789832,-0.0035884927,0.007554273,0.0043810755,0.0002709847,0.005288054,-0.0019987554,-0.00822464,-0.009533533,0.0020768016,-0.0006899981,0.009794847,-0.009157191,6.7582696e-05,0.0086463075,-0.009147036,-0.0027403156,0.004572022,0.0060507804,0.0018591476,-0.0031393063,-0.005209545,-0.000972472,-0.0057385326,-0.008430792,-0.0018311852,0.0029412822,-0.0051937187,-0.0023348927,0.006232413,0.0058870944,-0.009812022,-0.009445261,-0.0033384585,0.007934284,-0.0020246068,-0.0015537168,0.0018516668,0.0077250698,0.0078957295,0.005975104,0.0051652235,-0.0021527158,-0.008895136,-4.346117e-05,0.006325317,-0.00069970073,0.0026283693,0.0019699216,0.00863386,0.00032547794,0.0006671277,-0.00042072483,-0.006574919,0.0063386112,-0.005629016,-0.00469505,0.008894555,0.0018228942,-0.009023691,0.0015768693,-0.007398603,-0.0026004268,0.0048009786,0.0015357392,0.009629226,0.00071140146,-0.00994869,-0.0030500796,0.0024189642,-0.009976628,0.0063588284,-0.002693852,0.0017970784,-0.009053208,0.00059380283,0.0049773986,0.0049759652,0.0035862452,-0.0051720673,0.008374156,-0.0033936603,0.0020290515,0.0061706775,0.0010060677,-0.0009420305,-0.0036200942,-0.0051970906,-0.008352116,0.0055728965,0.0018351561,-0.009489317,0.001943804,-0.0017806831,-0.0084726205,-0.005083065
bridgetown,0.004712252,0.005804984,-0.0020355924,-0.0013521834,-0.0056640506,0.004791063,0.009324409,0.00017850242,-0.0061093173,-0.0013051833,-0.0013841386,0.00796724,-0.0019970986,-0.003874489,0.0002248506,0.0042902124,0.003630982,0.0020632797,-0.007985946,0.0014704581,0.001098201,-0.0024844813,-0.008488381,-0.004785622,-0.00063716806,-0.004417635,0.0072244005,-0.0095493365,0.000109810084,0.0063678785,-0.0054647108,-0.007586806,-0.0037902247,0.0056654937,0.002027856,0.009718587,0.0038189574,-0.009696523,-0.009741881,-0.002748899,-0.0059380736,-0.0066335057,0.0008266024,-0.0019722157,-0.00095512636,-0.004176702,-0.008368147,-0.0068927296,-0.006135469,-0.007789619,0.0031703764,-0.0066208793,0.0048517757,0.0052653714,0.0064263134,0.0051102857,-0.006453502,0.008291302,-0.0018111425,-0.009843185,0.007554671,0.002459178,0.0064879595,-0.00022805334,0.0017384952,-0.0037769782,-0.0007449468,0.0046078945,-0.0040388093,0.00065993343,0.006243133,-0.005771592,-0.0077110627,0.0017557633,-0.0025633236,0.004061937,-0.009374542,0.0090497,-0.0038149254,-0.002336862,0.0034258403,0.002222194,-0.006884721,0.005745851,0.0034263039,0.006294782,0.0072329775,-0.0046449173,0.009353771,-0.0062595145,-0.007357302,-0.00841866,-0.004108664,0.00080262043,-0.0072776214,0.0055947644,0.008492281,-0.0057223667,0.0031396768,-0.009316635
bangladesh,-0.008643338,-0.0052718935,0.0036195682,-0.002943389,-0.007508448,0.0009824409,0.005112192,-0.0090068355,0.0037614265,0.0054926276,0.0060134106,-0.006467356,-0.00857143,0.009874154,-0.0011797423,-0.008893403,-0.00081543694,0.006080723,-0.007308882,0.0074211434,-0.003630755,-0.009765238,-0.002464186,-0.005394917,-0.0060858764,0.004293015,0.0052202046,0.00992264,-0.0017930975,0.0022242756,0.007295977,0.00773659,0.00036322867,0.003600884,-0.0032393723,0.00046427787,0.0056919274,0.004399258,-0.002090044,0.003557547,-0.0073767295,-0.0048293998,-0.009189996,-0.002911755,-0.004741514,0.007469392,0.0049221483,-0.0049053687,-0.003657213,-0.0056651775,0.0063172504,0.00085269066,0.0038633395,0.0063130413,-0.008110462,-0.0024229945,0.0034523834,-0.0059448755,-0.0032182392,0.009687614,0.009192852,-0.0037614265,0.005203186,-0.0066445107,-0.0071860547,0.0011248548,0.0011193858,-0.0040837554,0.00405891,-0.0070531634,-0.0010345711,0.0038555062,0.0048261145,0.0059969793,0.009599362,0.007124869,-0.007646253,-0.003625103,-0.0073350626,-0.007832642,0.005438283,0.007979604,0.0030370096,0.005280791,0.0048745414,-9.536222e-05,0.0029828988,-0.009070968,-0.0005877477,-0.0047462643,0.0045097126,0.0065336935,0.0064602,-0.0005489304,-0.0006550258,-0.009555716,0.0018315668,-0.00027945678,0.00086882536,-0.0046529407
dhaka,0.0026909485,-0.0012657861,-0.008362494,-0.0036449255,-0.0054916455,-0.0071429745,-0.0020486997,-0.0058854977,0.009909599,-0.0020736756,-0.0013050654,-0.0020819716,0.007028735,0.00640328,-0.008943845,0.0011784883,0.008546517,0.0019109321,0.008582422,0.0034060488,0.0049485196,-0.003392285,-0.0038786477,-0.00059836527,0.0074184723,-0.0036508117,0.0014432119,-0.0020253884,-0.004477216,-0.0012612423,0.008243543,-0.003907464,0.007548424,0.0016868884,-0.008287467,0.0059502004,0.0007944662,-0.0030793957,-0.008767818,-0.00811005,-0.0035067687,-0.006511947,-0.0083441455,0.007622855,0.008534049,0.007931509,0.007936602,-0.00070316985,-0.0026964163,-0.0075862794,0.008283535,0.005722477,0.009499559,0.0020955857,0.0044122343,0.0039151786,-0.008046851,0.002035835,-0.0039939187,-0.00073771004,0.0074554817,0.004625858,-0.0064957514,0.009814723,0.0015145016,0.009605367,-0.009651242,-0.0075104577,0.0023668925,-0.009309047,-0.007622659,-0.006823231,0.0016546882,-0.0056873225,-0.008390879,0.008789427,-0.009923492,-0.0026728748,0.0064987973,0.0017045488,-0.0086913975,0.009289391,0.009149059,0.0015474487,0.00012549506,-0.0033003124,-0.0074522044,0.0063612526,0.0027594187,-0.0019069084,0.00955662,-0.006949236,-0.001088177,0.0046716384,0.0024467323,0.004754434,0.0066194297,-0.0015983845,0.00884979,0.00049068325
belgium,0.0032953408,0.004288882,-0.0026201778,0.0061616227,-0.0016313442,-0.003404815,0.0087400535,0.008821415,-0.0020050425,0.0080864,-0.00045557378,0.0046380083,-0.004458498,-0.004748611,-0.00826032,-0.00849275,0.0011630374,-0.0023359621,-3.628694e-05,0.00398095,0.007546181,-0.008297068,0.006585762,0.005552364,0.004725431,0.00088029995,0.008769749,0.0042233453,0.0040960517,0.0014340025,-0.006366047,-0.00353073,-0.006048842,0.006660009,0.007940955,-0.0063299965,-0.0057540997,-0.006741718,0.0053151953,0.007572862,-0.0010133004,0.005149297,-0.00077225565,0.0078909295,-0.0025514697,0.004266881,-4.3988734e-05,-0.009208285,0.0061395997,0.0022846742,0.008341948,-0.007773335,-0.008194488,-0.0034866272,0.008348513,-0.007047711,-0.0018033996,0.0032815896,-0.007242057,0.005641863,-0.002149383,-0.004879472,-0.0047437684,-0.0053052865,-0.00952515,-0.002608218,-0.005603242,0.003199052,0.0025070258,0.0047448496,0.0029303022,-0.005435289,-0.008136301,-0.0075952094,0.0035435099,-0.0040742676,-0.008043962,-0.0037166039,-0.008751523,0.009453372,-0.008671597,0.002802505,-0.0067801913,-0.004014371,0.0007527599,0.0070678866,-0.0003408853,0.0045849113,0.0030416995,0.0036471651,-0.008058631,0.0032816438,0.0005506659,0.00272584,-0.0015015362,-0.00827631,-0.0020125837,-0.00067710894,0.0041362303,-0.0028487055
brussel,-0.005612949,-0.008343635,-0.009139338,0.0038188258,-0.0022704292,0.009763435,-0.0082221925,0.00508547,0.009572946,0.0030101328,-0.005652913,0.0065671275,0.0069100615,-0.0075745136,0.0039320574,-0.0013644462,0.002185595,-0.008441609,0.00082505774,-0.0058840592,-0.006805904,-0.005247566,-0.009329118,-0.009337951,-0.0056502456,-0.004083163,0.0018652445,-0.00973719,-0.0030401105,-0.0045419624,0.0044119055,0.004597169,-0.0041473885,0.008589766,-0.0070074257,0.00856014,-0.002017157,0.0007514683,0.0021238255,0.006956041,-0.0041483203,-0.0009999624,0.004885363,0.0011641271,0.0007597366,0.008814814,-0.008363237,-0.0059879194,-0.007023218,-0.0076703453,-0.0068419655,-0.000100532416,-0.0011512979,0.006578311,0.009520812,-0.00059690163,0.00061381684,-0.0086456435,0.003566389,-0.0065917857,0.005979636,0.00028206254,0.004882096,-0.0066020032,0.0023776644,-0.0091328705,-0.0073562562,-0.0026021681,-0.0056692366,-0.005930409,-0.0058718747,0.009568188,0.00094106514,-0.0017819998,-0.0034940483,-0.0019078059,-0.0017872634,-0.00439645,-0.0047585396,-0.0081625,0.007994928,0.0049850084,-0.0060325456,0.00024435358,0.0025803412,0.009893145,-0.0024084833,0.008937914,0.0070850994,-0.004811303,-0.0083341645,0.009662157,0.0040705586,0.0053355875,-0.0038827572,0.009092206,-0.002095333,-0.00616662,0.0077798455,0.009091985
burkina,-0.005455147,-0.007498107,-0.005858316,-0.005709249,0.003583827,-0.008947843,-0.0095791565,0.00808262,0.00022686765,0.0005690091,0.004111251,-0.0061583957,0.0015414153,0.004391641,-0.0024219737,-0.0045157564,-0.008445577,-0.0056024627,0.0030185322,-0.009449604,0.004171766,0.0021583247,-0.0021438415,0.0042406204,-0.0042091007,-0.003428731,-0.0057974556,-0.0098685,-0.0022018754,-0.0033047094,0.008109959,0.0009418334,0.008211085,0.0050855484,0.0018923158,0.00591717,0.0044446425,0.0041550873,-0.0029149163,-0.0067110863,0.00052343344,-0.00077113265,-0.004425698,-0.00030531,-0.00931424,0.0046626152,0.00851008,0.0022947388,0.0044148234,-0.00030460357,0.009121149,0.0010471742,0.007888585,-0.009442181,0.008074468,-0.0015271775,0.008541218,0.005742995,0.0007110016,0.00415969,-0.004965677,-0.006111596,-0.0007187918,-0.0063618487,-0.00072286406,0.0054569556,0.0056881085,-0.0006182351,0.0036739507,-0.0043856073,-0.004511578,-0.0015322916,0.008022682,0.0044392133,0.0075306725,0.0039963955,-0.0030946606,0.0032078812,-0.009571205,0.0072732214,0.0037050855,0.0036756133,0.006215949,0.007753215,0.0042165965,0.0037117554,-0.009375323,-0.00928558,0.0038957882,-0.00042465382,-0.009536772,0.005584695,0.009969874,0.006517216,-0.00247697,-0.0059499885,-0.0060174493,-0.009189796,-0.0064148284,0.0043635783
faso,0.0003892282,0.00392916,0.0045383526,-0.008380779,0.0039183693,0.0075716344,0.000251521,-0.002118884,-0.0027614154,0.0015419608,0.007622777,-0.0073240115,0.0049925274,0.003279721,0.009736162,0.0038908331,0.0039246115,-0.000922601,-0.008036317,0.0005110068,-0.0051904996,0.0019046469,-0.0076392773,0.003598087,0.005326516,-0.00089750293,0.008169151,-0.0067285444,0.0035711261,0.0041003022,0.0041323467,0.0031621305,0.010018437,-0.000499754,-0.008903298,-0.0068209576,-7.697416e-05,-0.0075713084,0.0004610274,0.00064616284,-0.008151753,-0.0060415044,0.009120884,-0.009346011,0.00024247807,-0.0037570046,0.009253729,-0.0015433909,-0.008254577,0.006068396,-0.0024044819,-0.0011902998,-0.007739397,-0.0052521992,0.008619011,-0.00531239,0.0013827698,-0.0049476647,0.0056959237,0.0056754975,-0.0078029255,0.008599477,-0.003689827,0.0017453096,0.0037439174,7.5963086e-05,-0.0073901205,-0.005505115,0.0039380803,0.006559633,0.005133823,0.0014795918,-0.0072051454,-0.007973921,0.004116948,0.0017728705,0.0077487463,-0.0018365388,0.0077636633,-0.00072272326,0.0050422675,-0.00303079,-0.0017831532,-0.006330171,-0.0044072517,0.0041080816,-0.0044497564,0.009732309,-0.001825323,-0.009379461,-0.0088258665,0.002288538,-0.009393849,-0.0009468071,0.0035190473,0.002466815,0.009847658,0.0037697034,0.003617646,-0.009826819
ouagadoug,-0.004766406,0.006910624,-0.007107305,-0.006120735,-0.005085126,0.006372739,-0.0037803254,0.007880171,0.007145958,0.007702604,0.0019142018,0.0037178446,-0.0003468561,0.004001618,-0.0064369137,0.00991339,-0.003278815,-0.009424816,0.0019698415,0.006877741,0.0010163095,0.0023777331,0.00943887,0.009014286,-0.004636052,0.00831778,0.0023212682,-0.008203692,0.00050010445,0.0019874978,0.008860379,-0.0011242393,-0.0067960504,-0.004475904,-0.0076002968,-0.0065085613,-0.0011108777,-0.008231844,0.009423131,-0.007909542,0.0026405964,-0.0005424785,-0.0027464502,-0.005432461,-0.007738706,-0.006275458,0.009563335,0.0051064966,0.0026108148,-0.009294283,-0.007432155,0.008801546,-0.000875687,-0.00448345,0.0021662866,-0.009721651,-0.0017552933,-0.0065855323,-0.004429908,0.0013758937,0.004306839,0.005602346,-0.0028555593,-0.00067280943,0.0074816495,0.00444278,0.0014534922,0.008692112,0.0072362497,0.0013643008,0.0076272823,0.003807501,-0.0067025307,0.00032732158,0.008234276,-0.009982383,0.0021455802,0.0057989415,0.009925475,-0.00073401316,-0.0033885408,-0.0075844824,0.009002643,0.005304996,-0.006801144,-0.008202142,-0.0020766342,0.0016337667,0.0042160796,0.0029981486,-0.0031003738,0.00057856523,0.00096238096,-0.009684735,-0.00043095206,0.008664021,-0.00943481,-0.006302758,-0.006767724,0.0014653369
sofia,-0.007656065,0.0070003835,0.0066208025,-0.0031112588,0.0010222091,-0.00090305693,0.0028783989,0.0025490224,-0.0069097606,0.0036944076,0.005671289,-0.0023878128,-0.0041121277,0.0045675887,-0.003777054,-0.0027308762,0.0051344247,-0.0035683524,-0.009588317,0.0026655057,-0.007249409,-0.006129877,0.009976092,0.0046636136,0.007202096,-0.008829131,-0.0008523103,-0.009835073,0.0039613615,-0.006761402,0.008588055,0.0033247534,-0.004306184,0.0005947144,0.0061590513,-0.0021073578,-0.004728671,-0.0076689026,0.0065112454,0.008856347,0.004983685,-0.0056171007,0.0052811354,-0.00072904304,-0.009498454,-0.005793906,0.0036477873,-0.0007080542,-0.0049053626,-0.0026432287,-0.0060428455,-0.0031248187,0.0013230232,-0.0008033444,-0.001932543,-0.007766214,0.0038695137,-0.0058000768,0.0047641704,-0.007871391,-0.007810034,-0.0060559064,0.004360418,0.00034184006,-0.007673263,-0.004201191,0.007845112,0.009469903,0.0055469037,-0.0065046404,0.0060075424,0.0012734969,0.0073647667,0.008626383,-0.0059740315,0.0033225925,0.006008053,-0.0057137134,0.006945484,0.009922914,0.006024082,-0.00698706,0.005049202,0.0008274218,0.007721321,0.007894876,-0.0021349527,0.00042438583,0.00842637,0.009164362,-0.003023808,0.005691942,0.004703368,0.0025691066,-0.007449426,0.0018881804,-0.009653734,0.006913252,0.0005121274,-0.0045454414
mariehamn,-0.006742531,-0.0042704977,0.0024765548,-0.0059786765,-0.009028448,0.0053029857,-0.00413477,-0.007131187,0.0003678286,0.008808425,0.009937521,0.006285916,0.005513046,-0.005273151,0.004754215,-0.0011955276,0.008352433,0.0052493154,0.0077607254,-0.0068294625,-0.007612949,-0.0050020376,-0.0055813678,-0.0017981582,0.0023755515,0.007059989,-0.0050157746,-0.00454302,0.00683083,0.0046685613,-0.007759972,0.005280217,0.0073951446,0.005236407,-0.0036182874,-0.009120306,0.0055045816,-0.0002028873,0.00044990832,-0.003660513,0.0083063785,-0.0045395703,0.0013332281,0.0062424378,0.0024630416,0.0017183342,-0.008670969,-0.005794601,0.009528827,0.0043505467,0.007941825,0.0044105933,-0.0071617784,0.008711694,0.008648724,0.009670506,0.0068009607,-2.1848218e-05,-0.0054991697,0.008078474,0.0088356035,0.0063281767,-0.0053718565,0.0058912598,-0.0006471203,-0.007442686,-0.002019789,7.819341e-05,-0.00016588067,0.0010928246,0.008214107,0.006117099,-0.008614603,-0.0032542055,-0.0065714675,-0.0042562666,-0.0067129117,-0.0058159665,-0.0021343709,0.003694331,0.007111125,0.0009573635,-0.0054989923,0.006042842,-0.005610278,-0.008716383,-0.0001547129,0.009007027,0.009196296,0.0017157361,0.0014668747,-0.007016376,0.0044498174,0.008912659,0.0064599337,0.009486813,-0.0016232837,0.0038995424,-0.0020533318,-0.008670712
bahrain,-0.0016436054,0.0059768953,-0.006899951,0.0059067085,0.00045617291,-0.001813218,-0.009395782,0.002881402,-0.009537553,-0.005018997,0.004881539,0.0019403995,0.0030800616,0.009148844,-0.00058226415,0.0020913463,-0.0044281366,0.0036624898,-0.0030204502,-0.0075039216,0.005578228,0.0040510404,-0.0065472615,-0.0016224581,0.007585393,0.004059591,0.0010977978,-0.0004516931,-0.004216409,0.006952402,-0.009622348,0.008879799,-0.00843275,-0.00052993227,0.007161664,0.006685891,0.0048992606,-0.0012362874,0.000684136,0.008509744,-0.0029233606,-0.005434696,0.0023300846,-0.008227965,-0.003172349,0.0078004417,0.0070133028,-0.0008698851,0.0034630457,-0.0006268366,0.003523851,0.0024841516,-0.0078081507,-0.009889921,0.008084109,0.004662162,-0.009628052,0.00831949,-0.008153263,0.008520293,-0.0013371694,0.005585679,-0.00071217224,-0.0072087725,0.0043528336,-0.0062565235,0.0022363253,0.0077560456,-0.004882219,0.006944628,-0.0076797674,-0.0072606644,-0.0051922025,-0.000889855,0.0054594283,-0.0038464128,0.0017298996,-0.0031529723,-0.00693962,0.005310068,-0.0037226167,-0.008556427,0.0039119353,0.009501392,-0.0047047324,-0.0012615672,-0.008417726,-0.0013719504,0.0032570167,0.0031792927,-0.001189097,0.009007385,-0.0048820507,-0.00030682472,0.0005998603,0.0044763917,0.0056775,0.0032590758,-0.00810754,0.008056889
manama,-0.0012187267,0.0060485792,0.0035659026,0.0007552821,0.0024485078,0.002615747,0.00759656,0.0052403584,0.00812961,0.009455547,0.008398364,0.002324168,0.008111428,-0.008914976,0.0008489065,-0.0062069334,0.00475223,-0.00759409,-0.0060444404,0.0075335414,-0.0061278627,0.008362192,-0.0037741044,-0.0046567796,-0.0011990184,-0.0074765664,-0.0054418426,0.007949157,0.0021472499,0.0013198964,0.0035273659,0.008406036,-0.0026958375,0.0014897907,0.0058613233,0.002766712,-0.0066100075,0.0032030947,0.0031922788,0.009016825,-0.009301473,-0.001720029,-0.0035333242,0.0007612747,-0.0070358855,-0.0014563614,0.002196731,-0.002494708,0.0020207409,0.0035410372,0.006836344,-0.0071773594,0.009145651,0.004560934,-0.0055246684,-0.0073401537,0.0062131844,0.001592749,0.0011589804,0.0021502974,-0.0036499375,0.00011696173,0.0050222417,-0.009123997,-0.0010887693,-0.0038785203,0.0018113379,-0.007055544,0.0046202624,-0.0050589233,-0.0067320527,-0.0057291742,0.0004481171,-0.0050411806,-0.010007921,0.0066353665,-0.0017624481,-0.004377825,0.0058166366,0.0070508085,-0.004568963,-0.00759293,-0.0019595833,-0.0069771525,0.0037773096,0.004182167,-0.006959661,-0.006554492,-0.009973495,0.0061077713,-0.0013559381,-0.008709558,0.008921052,0.008722138,0.0045326315,-0.0033414538,-0.0053860573,0.0031543237,-0.003905281,-0.0032634428
burundi,0.003097218,0.0016596447,-0.0025689579,0.004837666,-0.00020215915,-0.0075747627,-0.003971758,0.0056713577,0.0063238805,-0.0003280051,0.0035431955,-0.0012585487,-0.007108711,0.007393112,-0.009824523,0.008536986,0.0021857487,-0.006647402,0.002725069,0.0044846367,0.003573024,0.009444219,-0.00062207883,-0.006077652,-0.0080164755,0.008285439,0.0005257698,0.0064233914,0.0072423974,0.008091995,-0.00405222,0.003138174,-0.003979384,-0.0070411293,-0.007892329,-0.0018505125,-0.007943376,-0.0009098536,-0.0016093567,-8.043733e-05,0.008925574,-0.009537308,-0.0059667253,-0.008834974,0.009318895,0.008518629,0.0051269503,-0.00968981,-0.006826951,-0.006700463,-0.0032988423,0.006392522,-0.0080476105,0.005757563,-0.0032942249,-0.001409297,-0.007496122,-0.009174808,-0.009330416,-0.0024082023,-0.0065557505,0.001737442,0.00043416716,-0.008437666,0.009320096,0.0060621086,0.009925816,0.0023321765,0.00668825,0.00493315,0.00530425,0.009513458,0.00052544946,-0.0018360434,0.009572449,0.0021083914,-0.0085644005,0.0057681464,-0.009736141,-0.00729754,0.0024978637,0.008108143,0.0025010891,0.0029012077,0.0018659437,0.002885834,-9.099965e-05,-0.00354455,0.008950673,-0.007922888,0.009600572,-0.0031226974,-0.001197823,0.00095330446,-0.00092961645,0.006444675,0.006764422,0.0028666903,0.004642524,-0.0053559444
bujumbura,-0.00449026,-0.0065975734,0.0055534057,-0.0054529626,-0.005764973,0.0013328716,0.0018414083,-0.007008841,0.009201309,-0.0012508293,0.0067679905,0.006451926,0.006114252,-0.006467064,0.00076113286,-0.0014749727,-0.0074718376,-0.0031554105,0.0009665531,0.006238835,-0.0024182736,-0.0014268409,-0.0022872412,-0.0038722309,-0.0004892942,-0.0068082986,0.0008208582,0.005470724,-0.001066942,-5.5731376e-05,0.0005716726,-0.0027625063,0.005062928,0.0052736467,0.009175499,0.008467659,-0.0013067336,0.00883097,-0.009470298,-0.0088248225,0.002571585,0.00655809,0.0059348773,0.0005432314,0.0098709,-0.00087271014,0.007123642,0.0041172905,-0.008035348,0.0053889216,0.0073539806,0.005583886,0.0040827724,0.00040083623,-0.004655407,-0.0010818691,0.008717753,-0.0076099024,0.0052608177,0.0010628148,0.004831307,-0.0017897149,0.00791667,0.0051400918,0.005965379,-0.0030314699,0.004954146,0.006711478,-0.0030026387,0.009791099,0.008078227,-0.0017664487,0.0015264315,-0.0010609049,0.008119283,-0.0016303349,0.00818433,-0.0073462976,0.008670843,0.0073313913,-0.00541259,-0.006672064,0.009136051,-0.0012229522,0.0024774256,-0.003294126,-0.0014643553,0.004539898,0.004392962,-0.0011324864,0.00035662515,-0.0059659397,-0.006671793,-0.004825034,-0.0016129359,-0.002073252,0.00078670937,-0.0029289238,0.0051875515,-0.00074770435
benin,0.0033346033,-0.008970552,-0.0005198888,0.009413845,-0.00037394927,-0.00939039,-0.007275839,0.001651892,0.0049960795,0.00622316,-0.0054920954,0.0014928633,-0.0080042295,0.0030694925,-0.0021403716,-0.007190341,-0.0014894515,0.0020494058,-0.0057126037,0.008616319,-0.005720519,0.007601818,-0.003872684,-0.0007935659,0.004992137,0.0076847617,-0.0014938983,-0.009715369,0.004626847,0.006331976,0.004925872,-0.001755617,0.006746599,0.005733188,-0.0027729527,0.00816796,0.0031679634,0.0021137493,0.008998532,0.003768719,0.0051080715,-0.007290317,-0.0046269614,0.005451172,0.0054871743,-0.0098422365,-0.00481498,0.0015653161,0.0036375627,-0.00036509184,0.0053623994,-0.00073923427,0.0022600421,-0.0032938097,-0.009028689,-0.0007370099,-0.0013366244,-0.001591275,-0.0028971457,0.0015353864,-0.009979692,-0.0031394814,-0.004214091,0.002703597,0.0001650678,-0.0017890553,-0.007903437,0.0038388271,-0.0022478655,0.005585161,-0.0054236306,-0.0034222023,-0.005780916,-0.0029483503,-0.0044446597,0.009706628,-0.009015499,0.0046295174,0.0032684628,0.0050191157,-0.0018236418,-0.00054218585,0.0094698295,0.0087457085,-0.0076169954,-0.0020570396,-0.0012791248,-0.0014440807,-0.0064992206,0.0024463765,0.0063595683,0.00024853606,-0.00983191,0.005215839,0.005451577,0.0013787636,0.0014936088,0.0038573314,-0.006396916,0.0071988557
porto,-0.009424574,0.0035590369,0.003758955,-0.003910714,0.0026429312,0.004122889,-0.009033994,-0.00029665045,-0.0038557397,-0.009769511,0.0068383566,0.0075906985,-0.009060092,-0.008906304,0.00734216,0.0057069506,0.006048741,-0.008101348,-0.00871095,-0.009247881,-0.0075997454,0.0005973572,0.0067963563,-0.0036026388,-0.008220081,0.004156375,0.0072133862,-0.00395459,-0.008783093,-0.00839301,-0.008068839,0.0035121234,-0.0046220343,0.00021801228,-0.005742418,-0.002906239,0.00026958666,0.0037095293,-0.009551656,0.0031025335,0.00815376,-0.0068713967,0.005260438,0.0030388434,-0.009556161,-0.007299299,0.0059213173,-0.004448158,-0.0077370913,-0.0010414347,0.005101253,-0.0074823746,0.0006969736,-0.009862625,-0.007901567,-1.7456541e-05,0.0056368737,0.005358883,0.008614785,0.0004129667,-0.009416209,-0.0056471704,-0.009767563,0.009139025,-0.007630658,-0.009218478,0.0013450736,0.0027219723,-0.0017608373,-0.0010544166,0.002683257,-0.0007036266,-0.006418906,0.008853907,0.005074175,0.0031401059,0.009178565,-0.0017496317,-0.0075318445,0.004455305,-0.005591709,-0.0037463233,-0.0022190604,-0.0018052906,0.009244078,-0.0071480437,-0.0014511241,0.0037595094,-0.0052242414,0.0042700535,-0.009576924,-0.0056191906,-0.008823863,-0.009154262,-0.00034843583,0.005948179,0.0017931416,-0.0050261943,0.0058125467,-0.0021382847
novo,-0.007835051,0.009479009,0.008281262,-0.008779812,0.007883138,-0.009684053,0.0033475254,-0.0034046234,-0.00730263,0.0005079281,0.0066901566,-0.00092528836,0.00828279,-0.009822497,0.0018844053,0.008723042,0.0018673284,-0.0054955618,-0.003142015,-0.003522126,0.0009969667,-0.007414686,-0.0012395803,-0.005870591,-0.009111706,0.008182366,-0.0051974603,-0.009787812,-0.003813012,-0.0072515816,-0.004571067,0.00147101,-0.008118415,0.009360588,0.0018941772,0.0014746946,-0.005476584,-0.008764938,-0.004700826,-0.0067988536,-0.0048802188,-0.0049672252,-0.008371727,-0.0058598225,0.002606161,-0.0025344226,-0.0073050833,-0.0071955184,-0.004854403,0.008513228,0.005252015,0.008447634,0.009292921,-0.008697618,-0.006740218,-0.004986387,-6.893547e-05,0.008212016,0.0038259923,0.0024232618,-0.005448056,-0.006798793,-0.0012153893,-0.002141616,0.00860999,0.009978772,0.008013426,0.0038681964,0.0068117147,0.0077341436,-0.0065763495,-0.004153904,0.0025788601,0.0038123408,-0.004534745,0.0060766516,0.005424996,0.0007669122,-0.0013627392,-0.009849581,0.009729806,0.008990252,0.0010241485,-0.006073472,-0.003069119,-0.0039620837,0.0008228026,-0.0049618552,-0.00027970297,0.009846977,0.0020189707,-0.0023607593,-0.0019704562,-0.006659076,0.0049976525,0.007973396,-0.0012563855,0.0045746653,0.0044175074,0.009034572
